cum_hh_total,oop_share_total,cum_hh_ctp,oop_share_ctp
0.016124158429502485,0.5229989356588389,0.01768560979906932,0.8976571903463457
0.01627865420306078,0.5204654555416913,0.017724658786573262,0.8954153985825518
0.016342989218809698,0.5174688153907234,0.017848835887758725,0.8900241643549495
0.016468905631448788,0.5169370081074878,0.017935884249602792,0.8886888496221712
0.016486500235575078,0.5145619165174976,0.017952447965768156,0.8855058240457779
0.01661649655863337,0.5136458299218122,0.017994972280243063,0.8833389903003988
0.016666505422009082,0.5134034339396414,0.018035988835531015,0.8825308048690661
0.01678614316095489,0.5129575989056474,0.018165172948143904,0.8782555153733503
0.01684905353372477,0.5101326237393989,0.018242378888187437,0.8777679359980586
0.016959482817420445,0.5081235936286881,0.01847024507485264,0.874819650664009
0.01705302238988067,0.5077446629179605,0.01856744582941315,0.8698944073900967
0.01712980799611054,0.5077003128405062,0.018680007218619763,0.8670041440829394
0.017290031274469073,0.5072598569045648,0.0188393206146888,0.8664872787618904
0.017647446106000223,0.5034347403035178,0.018946936026752192,0.8656393231166901
0.017716457537174792,0.5024384726937592,0.019021827353059847,0.8648876719007389
0.017824072949238184,0.5021604799308199,0.01909138742171247,0.8645661221986026
0.017892456806109923,0.5013300008017267,0.01919954707950375,0.8642800057901455
0.017979923556485665,0.5010664986934987,0.019353996251241148,0.8618192576752084
0.018124487382798572,0.5001558872733078,0.01943145666644849,0.8590567998803669
0.01816791054921947,0.49563399278604303,0.019520111474438006,0.8566342013555461
0.01828976354811019,0.49505707229000756,0.01965060138944037,0.8559642672885331
0.018389655570569655,0.4940232627410996,0.01973806813981611,0.8546324827993617
0.01845159219378966,0.4927064802785323,0.019831681930305718,0.8522975867892739
0.018563075463546203,0.49166851715977733,0.0198898855234121,0.8501935266291075
0.018613615673476448,0.4915122029359839,0.0199876981923307,0.8494794953225459
0.0187018896224357,0.48915134060736815,0.02007694897865643,0.8486008358564178
0.018795503412925307,0.488136342387431,0.020192921203214562,0.8460351542197002
0.01889496163750146,0.48771995282135816,0.020239863040717097,0.8451048107963228
0.019062704441610515,0.48703581745868574,0.02040008631907563,0.8441256718525734
0.019147566374457567,0.48652204616386574,0.020461135723815495,0.8437133904809289
0.019235840323416818,0.48565866719746253,0.020530147154990065,0.8432576598825964
0.0192980465508278,0.48562815266185594,0.02061191396580597,0.8415180389228087
0.01934207619501084,0.485294604509821,0.020714660379526902,0.8375009711228576
0.019433413062664925,0.48321371547351044,0.02078715763285102,0.8359472970468705
0.019611623658507587,0.48265635771870935,0.020834631989174082,0.8353161057433931
0.01964937188521533,0.48096257490107897,0.020922586657046875,0.8350850177725043
0.019701984262186174,0.48021950125244467,0.02108260755812121,0.8337679593404368
0.019791235048511904,0.47921954855371507,0.021603594950902652,0.8271144295508444
0.0198926793890084,0.47680020120658073,0.021712371840722437,0.8204463793828405
0.02000057638276322,0.4756217750512921,0.021797148385034368,0.8187218386577197
0.020071762316402442,0.47553383830394663,0.021957517109323893,0.8150249011115179
0.020429177147933592,0.47505083199129367,0.022070507352509382,0.8141506176387449
0.020485230643794324,0.4714550956185336,0.02222711424122144,0.8091223129112702
0.02057877021625455,0.47020793683793166,0.022397305552230976,0.8079118249103664
0.020651393420216373,0.46723885343895105,0.02245750430384581,0.8077504932552955
0.02069984935818535,0.46707874542824335,0.022544552665689877,0.8074594615386682
0.020765888555633917,0.46641495656879844,0.022603152824492007,0.8066062454229925
0.02091479136315235,0.465845640367733,0.0227331491475503,0.8059694144473687
0.020984575699882543,0.4635361459524473,0.022976380496526675,0.8047677511784921
0.021058485958472498,0.4615657728314528,0.023039290869296552,0.8035494931675206
0.021190480086132425,0.46142241467927725,0.023282522218272927,0.8010934278603208
0.0212970741062266,0.4611505073184568,0.023331576343195225,0.8010583318994151
0.021524940292891807,0.4606858092571966,0.02355322619013758,0.7990218705125989
0.02157205730346209,0.460664293187909,0.023593117072750275,0.7973169686608559
0.021726506475199487,0.46030832227930174,0.023647659976447882,0.7957433135924203
0.021785106634001617,0.4598557073105336,0.02371101631573185,0.7939734858892039
0.02187688820670964,0.45956755268807487,0.023778135658611945,0.7925955778043501
0.02197767114283555,0.45777025427123486,0.02393263143217024,0.7918833344513314
0.02205909289120764,0.4576315083191821,0.023977761303211095,0.7917865430153421
0.022164664364055963,0.45663753516064426,0.02408595842254634,0.7904820170660307
0.02224424288553967,0.45631108705034357,0.02415551849119896,0.7892802632025947
0.02229917815856053,0.4539894389335342,0.02420449786292696,0.7867594617574253
0.02237128002694958,0.45331918913405356,0.024304389885386427,0.7867143411390876
0.02247943968474086,0.4531669142300964,0.024382600092121932,0.7866697776665571
0.022617944509815545,0.4525403586044004,0.024420429812553483,0.7791938412790331
0.022654974927469734,0.4521894538295551,0.024519473963895994,0.7782573253915933
0.02274501790227735,0.45108086928424923,0.024633743658969965,0.7766066902509695
0.02279760677021805,0.4489827483355826,0.024742602683861983,0.7752064667307904
0.022910597013403537,0.44780607481254064,0.024781651671365926,0.7740871743665869
0.022982823362850457,0.4453633233108608,0.02488955202051981,0.7739225783544674
0.023010449688499825,0.44527364294408556,0.025117418207185018,0.77389740196435
0.023095226232811752,0.4452510738813414,0.025174906845450717,0.7716919356380801
0.02320058203419985,0.4439202440078722,0.025282803839205534,0.7699853178482237
0.023269059026755936,0.4430512805743836,0.025397525298413496,0.7689852268401554
0.023310374327238623,0.4428820420412669,0.025461860314162414,0.7666491792446603
0.023348204047670174,0.4421734718779253,0.0255093175409609,0.7647375924652317
0.02338202090832467,0.44059905503117436,0.025612638399001283,0.7646825696719938
0.023442824281613806,0.4385053509274259,0.025649668816655473,0.7632925197082825
0.023501407213202524,0.4377975484038223,0.025733817272736364,0.7630585714580145
0.02366276403880576,0.4369665126873957,0.025967186143969957,0.7621107577011494
0.023710238395128827,0.43693514626031277,0.02601604442401788,0.7619402958131345
0.023746021339121796,0.43662661509958395,0.026104448570955424,0.7617421572853449
0.023783712180010897,0.43594077262062414,0.026226828494919127,0.7597558535350887
0.023832691551738897,0.43536804478421753,0.026345711277570624,0.7592761835796861
0.023874661911065336,0.4344722835292558,0.026384760265074567,0.7591907739610952
0.023930856465354235,0.43266402947378496,0.026518145141935668,0.7574652312346257
0.02396990545285818,0.43266165346508045,0.02669753930170576,0.7566229972728902
0.02398646916902354,0.4319794986875723,0.026776757946021697,0.754893439075297
0.024010974967174054,0.43092138261798923,0.026803169906029708,0.7527233574029502
0.02405610483821491,0.4308916257426824,0.026914653175786254,0.7521700729002926
0.024128443241001142,0.4294478229427726,0.026958862868984034,0.7513504751490735
0.024183009849106558,0.4290451969417006,0.027083668687006943,0.7510269467954088
0.024223497389629957,0.42774652844266325,0.027170043760421467,0.7508081795294294
0.02424006110579532,0.42567219579973214,0.027232954133191344,0.7482317130044966
0.024383770265246338,0.42563222497044606,0.027352591872137153,0.7479852001539266
0.024478996906870994,0.42517856224909206,0.02748458599979708,0.7465819116430867
0.024615193939438784,0.4227566753151738,0.027537423897810966,0.7462453850054164
0.02467222592912882,0.4223548679147805,0.027690677494141752,0.7447484465076216
0.024748525970888325,0.4217518950817686,0.027752614117361758,0.7440264589404352
0.0248924533586986,0.4215431244573562,0.028005296003012253,0.740578481586325
0.025017763786267053,0.42131593960466174,0.028118340026024227,0.740089573332931
0.02510954535897508,0.41973518474777505,0.028233061485232188,0.7399105903443937
0.02535141630175142,0.4160967626433329,0.028314366856472248,0.7396903079516615
0.025495125461202434,0.41590505407496786,0.028415149792598158,0.7373339775863066
0.025619302562387897,0.41523604940861986,0.028512277144618674,0.7368215041897769
0.02569146402096536,0.4144569813820628,0.0285704023785386,0.7337440052101833
0.02578011882895487,0.4143110512214667,0.0287519246428248,0.7335640683679925
