psu_number,hh_number,hhsize,hhs_wt,ind_wt,paasche,pcep_food,pcep_nonfood,n_adults,n_children,adult_equiv,oopg,nominal_total_cons_month,food_nom_mo,x_oopg_mo,food_share_oopg,food_equiv_mo,food_mid_4555,subsistence_line_ae,subsistence_hh_ae_mo,ctp_ae_mo,ctp_rule_subsistence,oopg_sh_ctp_ae,che_oopg_ctp10_ae,over_oopg_ctp10_ae,che_oopg_ctp25_ae,over_oopg_ctp25_ae,che_oopg_ctp40_ae,over_oopg_ctp40_ae
4161,10,6,1280.4614,7682.7686,.6493788090482738,26445.33533478256,24786.857,4,2,3.3437016,0,16022.57740885417,8586.520182291666,16022.57740885417,.535901307460478,2567.968439423739,0,8014.258409660657,26797.288675438,7436.0572265625,0,0,0,0,0,0,0,0
4161,11,7,1280.4614,8963.2305,.8965621030037855,40849.0172413821,48591.813,6,1,4.0708494,800,38370.94817708333,21363.81380208334,39170.94817708333,.545399455369377,5247.999030438197,0,8014.258409660657,32624.83918779891,17807.13437499999,0,.0449258136178916,0,0,0,0,0,0
4161,12,10,1280.4614,12804.614,.8941643009290868,56615.79051791602,83512.055,6,4,4.7568283,0,83942.54296875,42186.515625,83942.54296875,.5025641841789941,8868.622723489023,1,8014.258409660657,38122.45127154612,45820.09169720388,1,0,0,0,0,0,0,0
4162,1,1,353.41843,353.41843,.8824777625092449,72411.95213610899,76458.141,1,0,1,200,8638.347552083333,5325.161458333333,8838.347552083333,.6025064557546294,5325.161458333333,0,8014.258409660657,8014.258409660657,3513.18609375,0,.0569283820050986,0,0,0,0,0,0
4162,2,2,353.41843,706.83685,.8757686656960187,97746.8996415467,68942.539,2,0,1.6817929,950,20242.29869791667,14267.27864583333,21192.29869791667,.6732294051346064,8483.374513803765,0,8014.258409660657,13478.32253359675,7713.976164319914,1,.1231530898933954,1,.0231530898933954,0,0,0,0
4162,3,3,353.41843,1060.2552,.9083353291011714,98819.14067516028,58970.344,1,2,1.6817929,450,30106.37385416667,22440.22916666667,30556.37385416667,.7343878325931242,13343.03989724151,0,8014.258409660657,13478.32253359675,17078.05132056992,1,.0263496104768107,0,0,0,0,0,0
4162,4,4,353.41843,1413.6737,.8420538621457019,49565.99126408156,44383.422,1,3,1.9881768,1630,21605.53791666667,13912.41145833333,23235.53791666667,.5987557296168328,6997.572499463765,0,8014.258409660657,15933.76282091417,9323.126458333336,0,.1748340545722245,1,.0748340545722244,0,0,0,0
4162,5,4,353.41843,1413.6737,.7089774249519615,60440.44372661579,48080.789,1,3,1.9881768,320,22617.64015625,14283.63671875,22937.64015625,.622716051932571,7184.288920350094,0,8014.258409660657,15933.76282091417,8654.0034375,0,.0369771057188813,0,0,0,0,0,0
4162,6,5,353.41843,1767.0922,.9321263916860288,44330.04645996373,59079.793,4,1,3.0896506,0,30017.79108072917,17217.16927083334,30017.79108072917,.5735654973588786,5572.529495198705,0,8014.258409660657,24761.25855201183,12800.62180989583,0,0,0,0,0,0,0,0
4162,7,5,353.41843,1767.0922,.8564799156882391,48431.57205463189,30939.018,4,1,3.0896506,200,23987.06578776041,17283.61197916667,24187.06578776041,.7145807652250584,5594.034421246892,0,8014.258409660657,24761.25855201183,6903.453808593746,0,.0289710057523715,0,0,0,0,0,0
4162,8,5,353.41843,1767.0922,.8494700322873154,55093.14789950223,32040.242,3,2,2.8284271,650,26442.043359375,19499.99088541667,27092.043359375,.7197681853210544,6894.288012067711,0,8014.258409660657,22667.74548266752,7592.052473958334,0,.0856158466013742,0,0,0,0,0,0
4162,9,6,353.41843,2120.5105,.9323243216320535,37336.611221545,38273.453,4,2,3.3437016,200,27356.01317708333,17404.91536458333,27556.01317708333,.6316195036173792,5205.283676997373,0,8014.258409660657,26797.288675438,10151.0978125,0,.0197023025188193,0,0,0,0,0,0
4162,10,6,353.41843,2120.5105,.8127055673892083,43267.80618979871,38045.285,2,4,2.8284271,200,27473.76763020833,17581.99348958333,27673.76763020833,.6353306757693178,6216.17351801633,0,8014.258409660657,22667.74548266752,10091.774140625,0,.0198181208985731,0,0,0,0,0,0
4162,11,7,353.41843,2473.929,.9158538939711044,37274.6018884005,23810.42,6,1,4.0708494,500,27136.37945963541,19913.88541666667,27636.37945963541,.7205678097506256,4891.825604131258,0,8014.258409660657,32624.83918779891,7722.494042968745,0,.0647459223947534,0,0,0,0,0,0
4162,12,8,353.41843,2827.3474,.8281869547110164,41531.60515037568,24100.223,5,3,4.0708494,0,31285.36625,22930.62239583333,31285.36625,.7329504220150637,5632.883960491294,0,8014.258409660657,32624.83918779891,8354.743854166671,0,0,0,0,0,0,0,0
4163,1,1,459.03915,459.03915,.859685427984329,78574.8349642043,163507.67,1,0,1,0,13804.5203125,5629.13671875,13804.5203125,.4077748875962618,5629.13671875,0,8014.258409660657,8014.258409660657,8175.383593749999,0,0,0,0,0,0,0,0
4163,2,3,459.03915,1377.1174,.9308244756718592,84247.89770566637,176917.41,3,0,2.2795072,0,46142.61223958333,19605.00130208333,46142.61223958333,.4248784442521273,8600.543856364562,0,8014.258409660657,18268.55942840848,27874.05281117485,1,0,0,0,0,0,0,0
4163,3,3,459.03915,1377.1174,.7971179732532012,50411.84799806581,155947.56,3,0,2.2795072,0,33438.18190104167,10046.04752604167,33438.18190104167,.3004364159442745,4407.113827718164,0,8014.258409660657,18268.55942840848,23392.134375,0,0,0,0,0,0,0,0
4163,4,3,459.03915,1377.1174,.9656999326258333,55780.17522675382,87058.641,3,0,2.2795072,0,26525.52395833333,13466.72786458333,26525.52395833333,.5076894196599872,5907.736593150232,1,8014.258409660657,18268.55942840848,13058.79609375,0,0,0,0,0,0,0,0
4163,5,4,459.03915,1836.1566,.9354504244881238,58102.28234942667,139376.08,1,3,1.9881768,8000,45992.48385416666,18117.26822916666,53992.48385416666,.3355516719345842,9112.503486941347,0,8014.258409660657,15933.76282091417,38058.72103325249,1,.2102014934503521,1,.110201493450352,0,0,0,0
4163,6,4,459.03915,1836.1566,.8447257018334055,52585.55646802193,111573.52,2,2,2.2795072,1200,37121.49505208333,14806.79036458333,38321.49505208333,.3863834212224548,6495.610377187919,0,8014.258409660657,18268.55942840848,23514.7046875,0,.0510318975274182,0,0,0,0,0,0
4163,7,4,459.03915,1836.1566,.8831751190174327,65718.99679088937,138625.67,4,0,2.8284271,0,47072.26197916667,19347.12760416666,47072.26197916667,.411009090931924,6840.242679759613,0,8014.258409660657,22667.74548266752,27725.13437500001,0,0,0,0,0,0,0,0
4163,8,5,459.03915,2295.1958,.9266371267370306,44709.01964168451,78036.305,2,3,2.5588865,700,36771.17513020834,17262.09895833333,37471.17513020834,.4606767441466509,6745.941552837478,0,8014.258409660657,20507.57787651267,20209.076171875,0,.0346379020023781,0,0,0,0,0,0
4163,9,5,459.03915,2295.1958,.9270410471854447,62526.55308627859,161090.94,5,0,3.3437016,1000,64424.68489583334,24151.95052083334,65424.68489583334,.369156543272423,7223.117790596139,0,8014.258409660657,26797.288675438,41272.734375,0,.0242290707204931,0,0,0,0,0,0
4163,10,5,459.03915,2295.1958,.9188155877851052,56684.4091920012,99683.117,1,4,2.2795072,3500,46621.82877604166,21701.04947916667,50121.82877604166,.4329660351407572,9520.061993307636,0,8014.258409660657,18268.55942840848,31853.26934763318,1,.1098788310173902,1,.0098788310173901,0,0,0,0
4163,11,7,459.03915,3213.2742,.9144484544864385,42161.42605272336,73410.25,5,2,3.8336587,0,48183.68385416667,22490.09635416667,48183.68385416667,.4667575111574173,5866.483727986245,0,8014.258409660657,30723.93143794318,25693.58750000001,0,0,0,0,0,0,0,0
4163,12,8,459.03915,3672.3132,.8775170048832323,34872.24978799352,33252.078,3,5,3.5914681,1200,33701.49270833334,20400.66145833334,34901.49270833334,.5845211730288636,5680.31259481535,0,8014.258409660657,28782.95338962815,14500.83125,0,.0827538766096599,0,0,0,0,0,0
4164,1,1,901.27484,901.27484,.9641772964762227,53301.3678478244,39760.461,1,0,1,0,6270.687109375001,4282.6640625,6270.687109375001,.6829656762968123,4282.6640625,0,8014.258409660657,8014.258409660657,1988.023046875001,0,0,0,0,0,0,0,0
4164,2,2,901.27484,1802.5497,.9376623107804741,64440.60580131004,75991.773,2,0,1.6817929,0,17669.765234375,10070.587890625,17669.765234375,.569933315867352,5988.007297754642,0,8014.258409660657,13478.32253359675,7599.177343749998,0,0,0,0,0,0,0,0
4164,3,2,901.27484,1802.5497,.8481873471036799,50331.83797279824,80692.953,2,0,1.6817929,0,15184.43333333333,7115.138020833333,15184.43333333333,.4685810701420094,4230.686317026655,0,8014.258409660657,13478.32253359675,8069.295312500001,0,0,0,0,0,0,0,0
4164,4,3,901.27484,2703.8245,1.078510373436217,58894.94812889389,101448.62,3,0,2.2795072,125,31096.99570312501,15879.703125,31221.99570312501,.508606281161284,6966.28788992219,1,8014.258409660657,18268.55942840848,15342.29257812501,0,.0081474133910224,0,0,0,0,0,0
4164,5,3,901.27484,2703.8245,.8934215858403377,76868.47891495463,56430.34,3,0,2.2795072,0,25633.54055989583,17168.98958333333,25633.54055989583,.6697861164834384,7531.886665329281,0,8014.258409660657,18268.55942840848,8464.550976562499,0,0,0,0,0,0,0,0
4164,6,4,901.27484,3605.0994,.8900651845073009,26474.00246721111,30669.377,3,1,2.5588865,2000,13988.4046875,7854.529296875,15988.4046875,.4912641036047706,3069.510590204857,1,8014.258409660657,20507.57787651267,8133.875390625,0,.2458852519802767,1,.1458852519802767,0,0,0,0
4164,7,4,901.27484,3605.0994,.8611951064846104,25064.59418642869,29276.99,4,0,2.8284271,0,13050.56666666667,7195.168619791666,13050.56666666667,.5513299769709872,2543.876304954258,0,8014.258409660657,22667.74548266752,5855.398046875,0,0,0,0,0,0,0,0
4164,8,5,901.27484,4506.374,.9501070783796998,28563.61600450513,54315.133,3,2,2.8284271,700,24886.48893229167,11307.70572916667,25586.48893229167,.4419405006716522,3997.877768798626,0,8014.258409660657,22667.74548266752,14278.783203125,0,.0490237851532616,0,0,0,0,0,0
4164,9,5,901.27484,4506.374,.8792899727482565,63857.16940965916,172413.48,5,0,3.3437016,450,66498.77473958333,23395.40364583334,66948.77473958333,.3494523049426452,6996.857506255184,0,8014.258409660657,26797.288675438,43553.37109374999,0,.0103321508461736,0,0,0,0,0,0
4164,10,6,901.27484,5407.6489,.8828328046543001,32570.01195289684,25515.402,3,3,3.0896506,3000,22031.55820312501,14376.9375,25031.55820312501,.5743524787124576,4653.256700281057,0,8014.258409660657,24761.25855201183,10654.62070312501,0,.2815679772739445,1,.1815679772739445,1,.0315679772739445,0,0
4164,11,6,901.27484,5407.6489,.9647637064160466,126903.7101372905,148438.23,4,2,3.3437016,0,105747.5171875,61216.046875,105747.5171875,.5788887389805888,18307.86780021621,0,8014.258409660657,26797.288675438,78950.22851206198,1,0,0,0,0,0,0,0
4164,12,9,901.27484,8111.4736,.9483822461616759,47360.13416367737,72322.32,4,5,4.0708494,470,66231.676953125,33686.6328125,66701.676953125,.5050342712698734,8275.086928602972,1,8014.258409660657,32624.83918779891,34076.83776532609,1,.0137923595856138,0,0,0,0,0,0
4165,1,1,677.20221,677.20221,.8748094402647812,59311.41699190563,27037.813,1,0,1,200,5675.739583333333,4323.848958333333,5875.739583333333,.7358816531961402,4323.848958333333,0,8014.258409660657,8014.258409660657,1551.890625,0,.1288750616687307,1,.0288750616687307,0,0,0,0
4165,2,2,677.20221,1354.4044,.7665708491038119,38919.50323379006,24624.035,1,1,1.3554029,500,7434.829622395834,4972.426106770833,7934.829622395834,.6266582073465446,3668.596205809515,0,8014.258409660657,10862.54946224341,2962.403515625001,0,.1687818682913327,1,.0687818682913327,0,0,0,0
4165,3,3,677.20221,2031.6067,.8153538766228061,24833.54710977484,17476.041,2,1,1.9881768,1000,7683.438378906251,5062.0322265625,8683.438378906252,.5829525132416616,2546.067416571112,0,8014.258409660657,15933.76282091417,3621.406152343752,0,.2761358317549679,1,.1761358317549679,1,.0261358317549679,0,0
4165,4,4,677.20221,2708.8088,.8693212277351842,23843.49264181219,17429.43,2,2,2.2795072,1100,10395.10403645833,6909.218098958333,11495.10403645833,.6010574655996831,3031.013992687892,0,8014.258409660657,18268.55942840848,4585.8859375,0,.2398664107637326,1,.1398664107637326,0,0,0,0
4165,5,5,677.20221,3386.011,1.003081642566106,69831.16157006509,50359.719,1,4,2.2795072,400,41775.91145833334,29185.98177083333,42175.91145833334,.6920059522523162,12803.6368038616,0,8014.258409660657,18268.55942840848,23907.35202992485,1,.0167312548666753,0,0,0,0,0,0
4165,6,5,677.20221,3386.011,1.041192829738222,26978.88824979948,15573.356,2,3,2.5588865,2000,15597.59952799479,11704.26041666667,17597.59952799479,.6651055104446023,4573.966171819805,0,8014.258409660657,20507.57787651267,5893.339111328123,0,.3393661831126633,1,.2393661831126633,1,.0893661831126633,0,0
4165,7,6,677.20221,4063.2134,.875543787011918,28090.81321118652,34928.391,4,2,3.3437016,3900,22775.88567708333,12297.36848958333,26675.88567708333,.4609919475006497,3677.77091287122,0,8014.258409660657,26797.288675438,14378.5171875,0,.2712379829674283,1,.1712379829674283,1,.0212379829674283,0,0
4165,8,6,677.20221,4063.2134,.928702575052462,43648.08177172345,29964.275,5,1,3.5914681,600,29257.32558593749,20268.04296875,29857.32558593749,.6788298205213681,5643.386611889542,0,8014.258409660657,28782.95338962815,9589.282617187495,0,.0625698526107241,0,0,0,0,0,0
4165,9,7,677.20221,4740.4155,.8695372934989352,33228.46370003626,32625.865,3,4,3.3437016,8100,28273.52939453125,16854.4765625,36373.52939453124,.4633720412359562,5040.664082379828,0,8014.258409660657,26797.288675438,19519.05283203125,0,.4149791524057817,1,.3149791524057817,1,.1649791524057817,1,.0149791524057817
4165,10,10,677.20221,6772.022,.8522778355225438,36792.00014719914,22459.082,6,4,4.7568283,4200,37360.37955729166,26130.83854166666,41560.37955729166,.6287439821295395,5493.332289740336,0,8014.258409660657,38122.45127154612,15429.54101562499,0,.2722051158713533,1,.1722051158713533,1,.0222051158713533,0,0
4165,11,10,677.20221,6772.022,.858154668758256,44177.41288974986,54530.652,5,5,4.532063,7900,58857.87044270832,31592.54427083333,66757.87044270831,.4732407439201658,6970.896966693584,0,8014.258409660657,36321.12406980466,35165.32617187499,0,.2246531131657289,1,.1246531131657289,0,0,0,0
4165,12,12,677.20221,8126.4268,.7873151158721639,61306.84692646482,52225.891,5,7,4.9781065,1900,79603.34166666666,48267.80729166666,81503.34166666666,.5922187520736625,9696.017412261956,0,8014.258409660657,39895.83187153919,41607.50979512747,1,.0456648333282975,0,0,0,0,0,0
4166,1,2,1008.5927,2017.1853,.9359750283828896,78206.18803149913,92050.922,2,0,1.6817929,0,21404.93203125,12199.83984375,21404.93203125,.5699546172788084,7254.068065263571,0,8014.258409660657,13478.32253359675,9205.092187500002,0,0,0,0,0,0,0,0
4166,2,3,1008.5927,3025.7778,.9056205184151251,38472.60239418411,36581.863,1,2,1.6817929,3700,14197.6740234375,8710.39453125,17897.6740234375,.4866774598667681,5179.231499285401,1,8014.258409660657,13478.32253359675,9187.279492187496,0,.402730754315936,1,.302730754315936,1,.152730754315936,1,.002730754315936
4166,3,3,1008.5927,3025.7778,.9717133123738763,52826.54849223273,50645.113,3,0,2.2795072,160,20429.83209635417,12833.06510416667,20589.83209635417,.6232719647305435,5629.754241752507,0,8014.258409660657,18268.55942840848,7756.7669921875,0,.0206271504817857,0,0,0,0,0,0
4166,4,4,1008.5927,4034.3706,.8952532784596352,49396.08586364296,42304.336,4,0,2.8284271,0,23201.53645833333,14740.66927083333,23201.53645833333,.635331599582014,5211.613689510174,0,8014.258409660657,22667.74548266752,8460.8671875,0,0,0,0,0,0,0,0
4166,5,4,1008.5927,4034.3706,1.006749713471398,74354.19300184053,163826.84,1,3,1.9881768,1400,57717.38958333334,24952.02083333333,59117.38958333334,.422075822515139,12550.20204889033,0,8014.258409660657,15933.76282091417,43183.62676241917,1,.0324196948001218,0,0,0,0,0,0
4166,6,5,1008.5927,5042.9634,.9107233982367217,29877.66036063489,14737.998,1,4,2.2795072,600,15022.11800130208,11337.61848958333,15622.11800130208,.7257414448308711,4973.714795725584,0,8014.258409660657,18268.55942840848,4284.49951171875,0,.1400396938683059,1,.0400396938683059,0,0,0,0
4166,7,5,1008.5927,5042.9634,.9288036958040842,59912.76762935906,99305.086,4,1,3.0896506,300,48012.60481770834,23186.33333333333,48312.60481770834,.4799230639875309,7504.516239170083,0,8014.258409660657,24761.25855201183,25126.271484375,0,.0119396942831951,0,0,0,0,0,0
4166,8,6,1008.5927,6051.5557,.9494487518883944,51521.08537826945,64232.855,4,2,3.3437016,2750,43728.17174479167,24458.31510416667,46478.17174479167,.5262322975711166,7314.742169768941,0,8014.258409660657,26797.288675438,22019.856640625,0,.1248872799165483,1,.0248872799165483,0,0,0,0
4166,9,6,1008.5927,6051.5557,.821022442980454,46052.26767643931,107268.74,4,2,3.3437016,300,51085.59531249999,18904.97265625,51385.59531249999,.3679041284095272,5653.905435352031,0,8014.258409660657,26797.288675438,32480.62265624999,0,.0092362761383909,0,0,0,0,0,0
4166,10,7,1008.5927,7060.1484,.8497945304716013,33929.42020735831,25297.061,7,0,4.3035169,740,25673.24202473958,16819.27083333334,26413.24202473958,.636774191429428,3908.261861594075,0,8014.258409660657,34489.49622465242,9593.971191406246,0,.0771317721552939,0,0,0,0,0,0
4166,11,7,1008.5927,7060.1484,.9337033237622806,79200.95660642527,49781.234,5,2,3.8336587,2620,60561.04661458333,43137.61458333334,63181.04661458333,.6827619499005957,11252.33569621335,0,8014.258409660657,30723.93143794318,32457.11517664015,1,.0807218998281662,0,0,0,0,0,0
4166,12,10,1008.5927,10085.927,.8427168908306919,22477.85023488473,12270.679,4,6,4.3035169,6600,21920.72607421875,15785.38671875,28520.72607421875,.5534707173187701,3668.020183201813,0,8014.258409660657,34489.49622465242,12735.33935546875,0,.5182429628124404,1,.4182429628124404,1,.2682429628124404,1,.1182429628124404
4167,1,1,860.94818,860.94818,.886915229632035,76771.77300895975,29899.434,1,0,1,450,7169.142903645833,5674.171223958333,7619.142903645833,.7447256595283425,5674.171223958333,0,8014.258409660657,8014.258409660657,1944.9716796875,0,.2313658366852425,1,.1313658366852425,0,0,0,0
4167,2,2,860.94818,1721.8964,.9534363602487118,63452.91508545836,76031.484,1,1,1.3554029,450,17686.201171875,10083.052734375,18136.201171875,.5559627751599631,7439.155094519375,0,8014.258409660657,10862.54946224341,8053.1484375,0,.0558787663598185,0,0,0,0,0,0
4167,3,3,860.94818,2582.8445,.8897513975065835,63067.40585882001,110817.77,3,0,2.2795072,0,30651.244140625,14028.578125,30651.244140625,.4576838075687308,6154.215424289605,0,8014.258409660657,18268.55942840848,16622.666015625,0,0,0,0,0,0,0,0
4167,4,3,860.94818,2582.8445,.9621490673629033,74491.25622994572,34500.148,3,0,2.2795072,0,23092.94544270834,17917.92317708333,23092.94544270834,.7759046251391447,7860.437330504045,0,8014.258409660657,18268.55942840848,5175.022265625004,0,0,0,0,0,0,0,0
4167,5,4,860.94818,3443.7927,.9563929312833455,54900.47046305929,27653.678,4,0,2.8284271,520,23032.876171875,17502.140625,23552.876171875,.7430999295916006,6187.941266511133,0,8014.258409660657,22667.74548266752,6050.735546874999,0,.0859399648144534,0,0,0,0,0,0
4167,6,4,860.94818,3443.7927,.9950821094188913,83790.3294846606,34188.359,3,1,2.5588865,950,34630.42447916666,27792.75260416666,35580.42447916666,.781124818239313,10861.26809449608,0,8014.258409660657,20507.57787651267,15072.84660265399,1,.0630272452870798,0,0,0,0,0,0
4167,7,4,860.94818,3443.7927,.9406729764413653,48618.0559574103,56573.449,2,2,2.2795072,2800,26559.25364583333,15244.56380208333,29359.25364583333,.5192422118757383,6687.65778337555,1,8014.258409660657,18268.55942840848,14114.68984375,0,.1983748868020535,1,.0983748868020535,0,0,0,0
4167,8,5,860.94818,4304.7407,.9748793056879655,59560.68065166724,70461.711,4,1,3.0896506,600,41808.958984375,24193.53125,42408.958984375,.5704816111829997,7830.507115477245,0,8014.258409660657,24761.25855201183,18215.427734375,0,.0329391112165715,0,0,0,0,0,0
4167,9,5,860.94818,4304.7407,.8229959508624095,48538.41089149954,25145.164,3,2,2.8284271,0,22930.83919270833,16644.54817708334,22930.83919270833,.7258586586040016,5884.736543613883,0,8014.258409660657,22667.74548266752,6286.291015624996,0,0,0,0,0,0,0,0
4167,10,6,860.94818,5165.689,.8429991773714347,19087.80035844582,17526.127,3,3,3.0896506,0,13303.3380859375,8045.5,13303.3380859375,.6047730237348942,2604.016104411057,0,8014.258409660657,24761.25855201183,5257.838085937497,0,0,0,0,0,0,0,0
4167,11,6,860.94818,5165.689,.8939125477931956,35073.91825117711,65324.461,4,2,3.3437016,0,35273.84609375,15676.5078125,35273.84609375,.4444229804381225,4688.369263476825,0,8014.258409660657,26797.288675438,19597.33828125,0,0,0,0,0,0,0,0
4167,12,7,860.94818,6026.6372,.963941223073697,61697.04590827553,49660.484,6,1,4.0708494,4000,52073.35963541666,34692.19010416667,56073.35963541666,.6186929110317592,8522.101049798979,0,8014.258409660657,32624.83918779891,23448.52044761775,1,.1705864559316526,1,.0705864559316526,0,0,0,0
4168,1,2,1069.882,2139.7639,.874334327308163,64583.64214790541,72434.719,2,0,1.6817929,1500,16654.75442708333,9411.282552083332,18154.75442708333,.5183921704852997,5595.982003748584,1,8014.258409660657,13478.32253359675,8743.471874999999,0,.1715565648800123,1,.0715565648800123,0,0,0,0
4168,2,3,1069.882,3209.646,.8174926663744305,60802.59692576494,43835.313,3,0,2.2795072,0,19001.71614583334,12426.41927083333,19001.71614583334,.6539629986819995,5451.362245256206,0,8014.258409660657,18268.55942840848,6575.296875000002,0,0,0,0,0,0,0,0
4168,3,4,1069.882,4279.5278,.7804442249948232,67236.01168500935,52950.211,2,2,2.2795072,1000,28081.36119791666,17491.31901041666,29081.36119791666,.6014614959519058,7673.289786456974,0,8014.258409660657,18268.55942840848,11590.0421875,0,.0862809629009385,0,0,0,0,0,0
4168,4,4,1069.882,4279.5278,.8467277828879566,46557.57215063117,33419.551,2,2,2.2795072,0,19824.44010416667,13140.52994791667,19824.44010416667,.6628449468872925,5764.636399229393,0,8014.258409660657,18268.55942840848,6683.910156250002,0,0,0,0,0,0,0,0
4168,5,4,1069.882,4279.5278,.8143951623409349,47935.06609897722,58778.609,4,0,2.8284271,6000,24768.4171875,13012.6953125,30768.4171875,.4229237803557392,4600.682627228904,0,8014.258409660657,22667.74548266752,17755.721875,0,.3379192376541998,1,.2379192376541998,1,.0879192376541998,0,0
4168,6,5,1069.882,5349.4097,.8280141680122474,58173.07615114085,54967.508,3,2,2.8284271,250,33811.93164062499,20070.0546875,34061.93164062499,.5892224463149014,7095.836005598113,0,8014.258409660657,22667.74548266752,13991.87695312499,0,.0178675099014621,0,0,0,0,0,0
4168,7,7,1069.882,7489.1738,.8765376729352974,33105.08584707035,43817.547,5,2,3.8336587,3000,32263.2234375,16927.08203125,35263.2234375,.4800208370414947,4415.385765131196,0,8014.258409660657,30723.93143794318,18336.14140624999,0,.1636113036834146,1,.0636113036834146,0,0,0,0
4168,8,6,1069.882,6419.292,.9091473978224694,35532.98555497253,80647.805,5,1,3.5914681,2300,40346.70208333333,16152.36067708333,42646.70208333333,.3787481771866201,4497.425633841794,0,8014.258409660657,28782.95338962815,26494.34140624999,0,.0868109897405274,0,0,0,0,0,0
4168,9,7,1069.882,7489.1738,1.037743097361509,63476.25850234453,105015.64,4,3,3.5914681,2000,75180.83619791667,38425.36197916667,77180.83619791667,.4978614364922349,10699.06816778435,1,8014.258409660657,28782.95338962815,48397.88280828852,1,.0413241217166939,0,0,0,0,0,0
4168,10,6,1069.882,6419.292,.9003960815896671,27905.65011841526,34826.402,3,3,3.0896506,650,23010.98971354166,12563.06901041667,23660.98971354166,.5309612641954097,4066.17786637903,0,8014.258409660657,24761.25855201183,11097.920703125,0,.0585695300397101,0,0,0,0,0,0
4168,11,8,1069.882,8559.0557,.8569414031886476,50501.08279162361,64459.551,4,4,3.8336587,4500,54634.79947916666,28850.97916666666,59134.79947916666,.4878849581088194,7525.703632050605,1,8014.258409660657,30723.93143794318,30283.8203125,0,.148594198273676,1,.0485941982736759,0,0,0,0
4168,12,11,1069.882,11768.701,.9170505924999133,34997.12424288119,46369.023,7,4,5.1961522,3000,54922.58528645834,29419.62239583333,57922.58528645834,.507912798614521,5661.809201408947,1,8014.258409660657,41643.30654875743,28502.962890625,0,.1052522157612863,1,.0052522157612863,0,0,0,0
4169,1,1,378.02533,378.02533,.8485649369826705,51999.07729737025,164335.7,1,0,1,10700,11893.83463541667,3677.049479166667,22593.83463541666,.1627457020245141,3677.049479166667,0,8014.258409660657,8014.258409660657,18916.78515625,0,.5656352235128485,1,.4656352235128485,1,.3156352235128485,1,.1656352235128484
4169,2,3,378.02533,1134.0759,1.058764815284746,130920.0098066359,66558.586,2,1,1.9881768,0,44637.16289062499,34653.375,44637.16289062499,.7763346224515122,17429.72486400677,0,8014.258409660657,15933.76282091417,28703.40006971082,1,0,0,0,0,0,0,0
4169,3,4,378.02533,1512.1013,1.080856300369823,98899.16821128284,17900.309,2,2,2.2795072,550,39211.99140625,35631.9296875,39761.99140625,.8961304106589387,15631.41818979001,0,8014.258409660657,18268.55942840848,21493.43197784151,1,.025589212582105,0,0,0,0,0,0
4169,4,5,378.02533,1890.1267,.9834413477032293,105693.1930844204,73774.813,2,3,2.5588865,0,61753.30989583332,43309.60677083334,61753.30989583332,.7013325576214265,16925.17675038427,0,8014.258409660657,20507.57787651267,41245.73201932065,1,0,0,0,0,0,0,0
4169,5,5,378.02533,1890.1267,.9282591081363785,41723.59410268216,33657.48,1,4,2.2795072,530,24551.99772135417,16137.62760416667,25081.99772135417,.6433948277743247,7079.437119576522,0,8014.258409660657,18268.55942840848,8944.3701171875,0,.0592551507882654,0,0,0,0,0,0
4169,6,5,378.02533,1890.1267,.8151460099214377,73342.90332324879,18043.365,2,3,2.5588865,700,29421.33089192708,24910.48958333334,30121.33089192708,.8270049445261956,9734.894185658077,0,8014.258409660657,20507.57787651267,9613.753015414411,1,.072812355266215,0,0,0,0,0,0
4169,7,6,378.02533,2268.1519,.7854438560410525,32122.62140819558,14791.806,2,4,2.8284271,3000,17052.79951171875,12615.2578125,20052.79951171875,.6291020765019723,4460.167249150172,0,8014.258409660657,22667.74548266752,7437.541699218749,0,.403359083057662,1,.303359083057662,1,.153359083057662,1,.003359083057662
4169,8,7,378.02533,2646.1772,.9279487994658939,94904.28941689497,48717.547,3,4,3.3437016,0,68423.16223958334,51372.02083333334,68423.16223958334,.7507986937735278,15363.81739851802,0,8014.258409660657,26797.288675438,41625.87356414534,1,0,0,0,0,0,0,0
4169,9,7,378.02533,2646.1772,.72746725347987,163360.7651401254,36752.297,5,2,3.8336587,0,82186.40807291667,69323.10416666667,82186.40807291667,.8434862380792023,18082.75323337602,0,8014.258409660657,30723.93143794318,51462.4766349735,1,0,0,0,0,0,0,0
4169,10,8,378.02533,3024.2026,.9516588777810149,186324.7736557157,45565.988,5,3,4.0708494,0,136438.1453125,118211.75,136438.1453125,.8664127596373142,29038.59559597479,0,8014.258409660657,32624.83918779891,103813.3061247011,1,0,0,0,0,0,0,0
4169,11,9,378.02533,3402.228,.688910194652991,137409.3691928308,25828.99,5,4,4.3035169,110,82620.08206380208,70997.03645833334,82730.08206380208,.858176792373781,16497.44585397801,0,8014.258409660657,34489.49622465242,48240.58583914966,1,.0022802376481657,0,0,0,0,0,0
4169,12,11,378.02533,4158.2788,.892888652399594,54181.42244580425,20932.029,7,4,5.1961522,0,55859.09527994791,44346.47916666666,55859.09527994791,.7938989871643337,8534.484243804702,0,8014.258409660657,41643.30654875743,14215.78873119048,1,0,0,0,0,0,0,0
