cum_hh_total,oopg_share_total,cum_hh_nonfood,oopg_share_nonfood
0.026440699486236858,0.25096487562009206,0.026655395517092225,0.5557142054024417
0.026607858077143116,0.250480124616145,0.02673290988201968,0.5539103471630492
0.026662424685248532,0.24999570087378245,0.02685708698320514,0.5527373529550358
0.02676188290982468,0.2499650344335985,0.02689477782409424,0.5478415887119211
0.026869779903579503,0.24926565786049087,0.026962360110108746,0.544159657446518
0.026929868959129046,0.24735234915067225,0.02704599655777679,0.5431853030363707
0.026985025701230028,0.2451786829119593,0.02713359180719459,0.5431229924289142
0.027073379007500772,0.24513752228964988,0.027211324374997264,0.5419951837584298
0.02721808680167015,0.2449327906113107,0.027295472831078155,0.5407262111544002
0.027363316203242095,0.24439301413196643,0.027365643569618077,0.539642517172515
0.027433021076477285,0.24374048827786324,0.027419290556282033,0.5393085908459047
0.027549748877441455,0.24367041997340375,0.02746600605300479,0.5387029414775731
0.02760833180903017,0.24326713318389168,0.027553179702901436,0.5356137801047757
0.027696685115300913,0.2425010156237049,0.027647431409968195,0.5349374791115774
0.027845587922819347,0.24224398170376626,0.028032681782651253,0.5345974965509235
0.02793483870914508,0.24016122022713848,0.028150593946042888,0.5340288456390796
0.02801345942984281,0.2385321998604552,0.02826656617060102,0.5339825520145612
0.028073548485392355,0.23815015564221254,0.02830853652992746,0.5338344886349301
0.02814695129721325,0.23685275772668318,0.028541905401161055,0.528658831814497
0.028283485475182002,0.2360339845934891,0.028663351241488607,0.5278128512793469
0.028404931315509554,0.23595936771550263,0.028780079042452777,0.5273516856017297
0.02859403120916548,0.23584242363461144,0.02890223000078022,0.5229766602036591
0.02870446049286116,0.23577001160430525,0.029243674525903006,0.5216743266022721
0.02878848874070881,0.23528531310981274,0.02947091164744884,0.5215068345941765
0.028873788497918055,0.23482515566463377,0.02961812374158462,0.520668520900693
0.028922767869646055,0.23439515721939377,0.02972742285042402,0.5190069994575696
0.029026088727686437,0.2337270193950439,0.02979698291907664,0.5182435440238062
0.029063918448117988,0.23342683507164405,0.030009517888176636,0.5182063873518497
0.02912400750366753,0.23172427177177765,0.03014495995595543,0.5177151815958606
0.02922955745948845,0.2314302823993251,0.030197572332926272,0.5164341002723657
0.02933583373603346,0.2313590028712319,0.03025977856033725,0.5144976001151034
0.029380043429231242,0.231286593578705,0.030320268301502907,0.5133777681095709
0.029461117142021112,0.23090803721663125,0.030389279732677476,0.511131729528174
0.029512199006801486,0.23079165051208342,0.03048917175513694,0.5072601848175488
0.029626920466009447,0.230251670955389,0.030543848399094894,0.5072242519462272
0.029761100750836593,0.22995202017640395,0.03071403971010443,0.5048803121500288
0.029855525520042833,0.22774086312192543,0.030900555827556922,0.5032208627505959
0.029881937480050844,0.22701108729069483,0.030963466200326795,0.5023329978356446
0.029978221989805657,0.2250697243020352,0.0310160550682675,0.499937865563286
0.030060584855409907,0.22383675911586284,0.031107836640975522,0.4980834621100281
0.030106596848122197,0.2224129364528078,0.031190199506579773,0.49803867051717177
0.03015582757746602,0.22202554553537354,0.03134526705712763,0.49449453437524127
0.03024760915017404,0.22063035519557758,0.03147575697212999,0.49201300332544523
0.030330655404383747,0.22062499574129044,0.03153396056523637,0.49156531911310974
0.03034692291101671,0.2199876092126952,0.03162821143982438,0.48946086550324025
0.03055941183894476,0.2192336320148928,0.03176239172465153,0.48928849400075347
0.030703120998395776,0.21886998506309585,0.03192374855025476,0.488090757101186
0.031041660682345623,0.21865217213319366,0.03210314271002486,0.48731762490228464
0.031113788408544153,0.21774202568383438,0.032237834391647804,0.48724803403123135
0.03130288830220008,0.21692765791201313,0.03233907891175914,0.48678052993623605
0.03141961610316425,0.21689718403363573,0.03269649374329029,0.48613592417965795
0.03153949038500192,0.21661819909676527,0.032743784194013366,0.4854265899182913
0.03162875696293995,0.2163579469822582,0.032888491988182736,0.4841033021289457
0.031693757379806946,0.21627869074477196,0.03300521978914691,0.4828976516520831
0.03173726531465124,0.21585096044636531,0.033059569336911725,0.4787076720689567
0.03180100749934332,0.21568035400479227,0.03313829585036875,0.478043552510522
0.03185153774501255,0.21561923281540393,0.0331983570688481,0.477996496922817
0.031869132349138844,0.2153763099356635,0.033261267441617975,0.4778791526652705
0.03195328080521973,0.21527389446521833,0.03328767940162598,0.47441018165376575
0.032025382673608785,0.21421874975757005,0.03339769380509331,0.4727659118121437
0.03207817336243207,0.21293609625751939,0.03347160406368327,0.4724257187221733
0.03213706399685681,0.2118045691375205,0.03353648793352461,0.47235203798960274
0.032267553911859176,0.21120528918388481,0.033658638891852055,0.47157833659035847
0.032315963141823736,0.21097679624027785,0.033727115884408146,0.4689559838857418
0.03238084701166508,0.21069099305346994,0.033905326480250804,0.4673976552469107
0.03248209153177641,0.21014375543250127,0.033958436938604716,0.4667234537677728
0.0325468400176366,0.21012619234241542,0.03407831122044239,0.4664076895036446
0.032603066303807014,0.20997575988427578,0.03429084618954238,0.46196876112062324
0.032815555231735065,0.20936205689302026,0.034385270958748625,0.46122164050173725
0.03290733680444309,0.20856024819854538,0.03447362426501937,0.46041437316113043
0.03297634823561766,0.2077989047136732,0.03456517658327197,0.4571577548423798
