psu_number,hh_number,prov,domain,ad_4,hhsize,hhs_wt,ind_wt,pcep_mo_real,pline_mo_real,oopg,oopg_pc_mo_real,raw_post_oopg_mo_real,post_oopg_mo_real_floored,negative_raw_post_oopg,pre_poverty_multiple,post_poverty_multiple,poor_pre_oopg,poor_post_oopg,pushed_below_poverty_oopg,rank_pre_oopg,cum_population_share,paasche,pcep,pline
4631,9,6,61,2,5.0,290.9071350097656,1454.53564453125,3668.1881510416665,6075.671223958333,200.0,34.24825877074015,3633.9398922709265,3633.9398922709265,False,0.603750271505281,0.5981133208691624,True,True,False,279,3.208863590329826,1.167942588490771,44018.2578125,72908.0546875
4757,5,7,72,3,4.0,531.0527954101562,2124.211181640625,3669.9778645833335,6075.671223958333,0.0,0.0,3669.9778645833335,3669.9778645833335,False,0.6040448420104475,0.6040448420104475,True,True,False,280,3.2162545922991184,1.2137869125973502,44039.734375,72908.0546875
4200,9,2,22,3,6.0,492.01422119140625,2952.08544921875,3672.0074869791665,6075.671223958333,100.0,19.564914556236154,3652.4425724229304,3652.4425724229304,False,0.604378899322145,0.6011586930543855,True,True,False,281,3.226526108406967,0.8518650372206357,44064.08984375,72908.0546875
4563,6,5,51,2,5.0,842.908447265625,4214.5419921875,3674.52734375,6075.671223958333,0.0,0.0,3674.52734375,3674.52734375,False,0.6047936447351121,0.6047936447351121,True,True,False,282,3.2411902286381133,0.9534443318474934,44094.328125,72908.0546875
4716,9,7,71,2,4.0,520.9002075195312,2083.600830078125,3677.7311197916665,6075.671223958333,0.0,0.0,3677.7311197916665,3677.7311197916665,False,0.6053209570144589,0.6053209570144589,True,True,False,283,3.2484399305375415,1.1225213021616445,44132.7734375,72908.0546875
4650,7,6,61,2,3.0,375.29345703125,1125.88037109375,3691.1354166666665,6075.671223958333,0.0,0.0,3691.1354166666665,3691.1354166666665,False,0.6075271818710875,0.6075271818710875,True,True,False,284,3.25235733014068,1.4706213309811587,44293.625,72908.0546875
4128,12,2,21,2,6.0,609.01708984375,3654.1025390625,3691.36328125,6075.671223958333,1150.0,183.39853524831108,3507.964746001689,3507.964746001689,False,0.6075646863006284,0.5773789622072787,True,True,False,285,3.2650714516440553,1.0450828650684751,44296.359375,72908.0546875
4685,5,6,62,3,3.0,343.24853515625,1029.74560546875,3695.9723307291665,6075.671223958333,0.0,0.0,3695.9723307291665,3695.9723307291665,False,0.6083232937547303,0.6083232937547303,True,True,False,286,3.268654358966863,0.9617312439142616,44351.66796875,72908.0546875
4141,8,2,22,3,5.0,499.7962341308594,2498.981201171875,3697.8203125,6075.671223958333,0.0,0.0,3697.8203125,3697.8203125,False,0.6086274546783079,0.6086274546783079,True,True,False,287,3.2773493395501125,0.812962263163817,44373.84375,72908.0546875
4511,12,5,51,2,6.0,830.1954345703125,4981.1728515625,3701.318359375,6075.671223958333,0.0,0.0,3701.318359375,3701.318359375,False,0.609203201249519,0.609203201249519,True,True,False,288,3.2946808829830254,0.9611959318292961,44415.8203125,72908.0546875
4070,12,1,12,3,7.0,812.23291015625,5685.63037109375,3705.1028645833335,6075.671223958333,0.0,0.0,3705.1028645833335,3705.1028645833335,False,0.6098260962464389,0.6098260962464389,True,True,False,289,3.3144635230673165,0.8939277589079438,44461.234375,72908.0546875
4488,8,4,42,3,5.0,429.57366943359375,2147.868408203125,3705.619140625,6075.671223958333,0.0,0.0,3705.619140625,3705.619140625,False,0.6099110705682275,0.6099110705682275,True,True,False,290,3.321936838231089,1.0703763187406325,44467.4296875,72908.0546875
4764,9,7,72,3,5.0,274.40655517578125,1372.03271484375,3707.9742838541665,6075.671223958333,0.0,0.0,3707.9742838541665,3707.9742838541665,False,0.6102987056364121,0.6102987056364121,True,True,False,291,3.3267107028002,1.141687170583055,44495.69140625,72908.0546875
4704,11,6,62,3,8.0,269.0416259765625,2152.3330078125,3708.5162760416665,6075.671223958333,200.0,21.056228737770965,3687.4600473038954,3687.4600473038954,False,0.6103879126009633,0.6069222496377108,True,True,False,292,3.334199552137218,1.1872971324230839,44502.1953125,72908.0546875
4760,8,7,72,3,6.0,402.7501220703125,2416.500732421875,3710.134765625,6075.671223958333,0.0,0.0,3710.134765625,3710.134765625,False,0.6106543012062174,0.6106543012062174,True,True,False,293,3.342607549339423,1.3909486807630884,44521.6171875,72908.0546875
4573,10,5,52,3,5.0,781.5731201171875,3907.86572265625,3711.7757161458335,6075.671223958333,0.0,0.0,3711.7757161458335,3711.7757161458335,False,0.6109243866766694,0.6109243866766694,True,True,False,294,3.3562046170422555,0.9427236751002522,44541.30859375,72908.0546875
4396,5,3,32,3,3.0,381.6040954589844,1144.812255859375,3713.5927734375,6075.671223958333,1500.0,419.1988671104258,3294.393906327074,3294.393906327074,False,0.6112234577133807,0.5422271523409982,True,True,False,295,3.360187888437613,1.1927513150179614,44563.11328125,72908.0546875
4166,6,2,21,2,5.0,1008.5926513671875,5042.96337890625,3717.9716796875,6075.671223958333,600.0,131.76338747015342,3586.2082922173468,3586.2082922173468,False,0.6119441856936461,0.5902571353887237,True,True,False,296,3.3777344264592135,0.9107233982367217,44615.66015625,72908.0546875
4707,5,7,71,2,4.0,2423.00732421875,9692.029296875,3719.6715494791665,6075.671223958333,200.0,42.15924419448069,3677.5123052846857,3677.5123052846857,False,0.612223968738022,0.6052849421448395,True,True,False,297,3.411456971674476,1.1859795154142205,44636.05859375,72908.0546875
4570,7,5,52,3,4.0,636.993896484375,2547.9755859375,3720.1350911458335,6075.671223958333,470.0,130.33997478716847,3589.795116358665,3589.795116358665,False,0.6123002634632598,0.5908474938872506,True,True,False,298,3.4203224238179057,0.9014885892978359,44641.62109375,72908.0546875
4554,9,5,51,2,7.0,1592.576904296875,11148.0380859375,3725.8444010416665,6075.671223958333,0.0,0.0,3725.8444010416665,3725.8444010416665,False,0.6132399637342882,0.6132399637342882,True,True,False,299,3.4591110208081886,0.8997343683839447,44710.1328125,72908.0546875
4217,10,2,22,3,7.0,1138.7181396484375,7971.02685546875,3727.1009114583335,6075.671223958333,1200.0,204.3992136987242,3522.7016977596095,3522.7016977596095,False,0.6134467738743287,0.5798045298877365,True,True,False,300,3.486845492641893,0.8386948673944015,44725.2109375,72908.0546875
4795,12,7,72,3,6.0,330.01568603515625,1980.0941162109375,3732.6946614583335,6075.671223958333,60.0,11.670957722570584,3721.023703735763,3721.023703735763,False,0.6143674540418043,0.6124465209806885,True,True,False,301,3.4937350522293706,0.8568277118047388,44792.3359375,72908.0546875
4537,7,5,51,2,6.0,626.3516235351562,3758.10986328125,3739.2639973958335,6075.671223958333,3100.0,679.7568699683778,3059.5071274274555,3059.5071274274555,False,0.6154487067454717,0.5035669335369615,True,True,False,302,3.50681105787344,0.7600756821931081,44871.16796875,72908.0546875
4181,2,2,21,2,3.0,1526.7547607421875,4580.26416015625,3742.5514322916665,6075.671223958333,0.0,0.0,3742.5514322916665,3742.5514322916665,False,0.6159897885082356,0.6159897885082356,True,True,False,303,3.5227476755318823,0.984038041383135,44910.6171875,72908.0546875
4682,4,6,62,3,3.0,340.2606506347656,1020.781982421875,3742.7213541666665,6075.671223958333,0.0,0.0,3742.7213541666665,3742.7213541666665,False,0.616017756097122,0.616017756097122,True,True,False,304,3.526299394733582,0.9852658904012528,44912.65625,72908.0546875
4367,12,3,32,3,6.0,74.02474212646484,444.1484375,3743.0823567708335,6075.671223958333,0.0,0.0,3743.0823567708335,3743.0823567708335,False,0.6160771738290662,0.6160771738290662,True,True,False,305,3.5278447693199664,1.191080170815393,44916.98828125,72908.0546875
4530,7,5,51,2,6.0,839.287841796875,5035.72705078125,3743.1334635416665,6075.671223958333,650.0,118.74665633164936,3624.386807210017,3624.386807210017,False,0.6160855855368347,0.5965409703075917,True,True,False,306,3.545366129187961,0.9123063897543986,44917.6015625,72908.0546875
4150,6,2,21,2,4.0,973.1651611328125,3892.66064453125,3743.4560546875,6075.671223958333,580.0,177.36447971062705,3566.091574976873,3566.091574976873,False,0.6161386810935134,0.5869461074382403,True,True,False,307,3.5589102921874685,0.817525584810272,44921.47265625,72908.0546875
4200,10,2,22,3,7.0,492.01422119140625,3444.099609375,3745.4537760416665,6075.671223958333,2500.0,369.8810075136968,3375.57276852797,3375.57276852797,False,0.6164674877850752,0.5555884517280982,True,True,False,308,3.5708937273634707,0.9655614910955711,44945.4453125,72908.0546875
4225,8,2,22,3,6.0,211.8972930908203,1271.3837890625,3745.7822265625,6075.671223958333,1200.0,234.72782575419083,3511.0544008083093,3511.0544008083093,False,0.6165215477413708,0.5778874911735,True,True,False,309,3.575317393037535,0.852050664881299,44949.38671875,72908.0546875
4392,11,3,32,3,6.0,536.92333984375,3221.5400390625,3755.52734375,6075.671223958333,0.0,0.0,3755.52734375,3755.52734375,False,0.6181255050373271,0.6181255050373271,True,True,False,310,3.586526452183188,1.0960450436525293,45066.328125,72908.0546875
4792,10,7,72,3,5.0,434.625,2173.125,3757.3899739583335,6075.671223958333,0.0,0.0,3757.3899739583335,3757.3899739583335,False,0.6184320769599467,0.6184320769599467,True,True,False,311,3.594087645389088,1.0469153333550416,45088.6796875,72908.0546875
4117,1,1,12,3,2.0,528.0997924804688,1056.1995849609375,3757.7867838541665,6075.671223958333,0.0,0.0,3757.7867838541665,3757.7867838541665,False,0.6184973882451045,0.6184973882451045,True,True,False,312,3.5977625969569367,0.9446206974831795,45093.44140625,72908.0546875
4556,7,5,51,2,6.0,590.6329956054688,3543.7978515625,3761.373046875,6075.671223958333,490.0,96.43264180086305,3664.940405074137,3664.940405074137,False,0.6190876543883237,0.6032157221776737,True,True,False,313,3.6100929232098298,0.846877832459587,45136.4765625,72908.0546875
4139,8,2,21,2,5.0,701.7333984375,3508.6669921875,3761.8984375,6075.671223958333,0.0,0.0,3761.8984375,3761.8984375,False,0.619174128887294,0.619174128887294,True,True,False,314,3.6223010147936523,0.9477410470671178,45142.78125,72908.0546875
4370,11,3,32,3,5.0,500.836669921875,2504.183349609375,3766.8834635416665,6075.671223958333,0.0,0.0,3766.8834635416665,3766.8834635416665,False,0.6199946186501384,0.6199946186501384,True,True,False,315,3.6310140957850336,0.774147780224683,45202.6015625,72908.0546875
4677,4,6,62,3,4.0,450.5007019042969,1802.0028076171875,3770.9365234375,6075.671223958333,0.0,0.0,3770.9365234375,3770.9365234375,False,0.6206617152961602,0.6206617152961602,True,True,False,316,3.6372840026638222,1.7634541795193024,45251.23828125,72908.0546875
4758,12,7,71,2,9.0,418.19879150390625,3763.7890625,3776.6399739583335,6075.671223958333,1100.0,106.52925634762953,3670.110717610704,3670.110717610704,False,0.6216004511675719,0.6040667084055293,True,True,False,317,3.6503797685713604,1.1473113247255096,45319.6796875,72908.0546875
4300,8,3,31,2,3.0,659.4600219726562,1978.380126953125,3778.6526692708335,6075.671223958333,0.0,0.0,3778.6526692708335,3778.6526692708335,False,0.6219317224359321,0.6219317224359321,True,True,False,318,3.657263364487198,1.0679942690205677,45343.83203125,72908.0546875
4770,8,7,72,3,5.0,113.24810028076172,566.240478515625,3785.9124348958335,6075.671223958333,0.0,0.0,3785.9124348958335,3785.9124348958335,False,0.6231266135611089,0.6231266135611089,True,True,False,319,3.659233547361657,1.0036571984305587,45430.94921875,72908.0546875
4774,7,7,72,3,4.0,340.18328857421875,1360.733154296875,3786.48828125,6075.671223958333,0.0,0.0,3786.48828125,3786.48828125,False,0.6232213926123347,0.6232213926123347,True,True,False,320,3.663968096124987,1.0293115693516983,45437.859375,72908.0546875
4128,6,2,21,2,3.0,609.01708984375,1827.05126953125,3790.7718098958335,6075.671223958333,0.0,0.0,3790.7718098958335,3790.7718098958335,False,0.6239264223099493,0.6239264223099493,True,True,False,321,3.670325156876675,0.9386275521466713,45489.26171875,72908.0546875
4771,9,7,72,3,4.0,454.2462158203125,1816.98486328125,3800.6842447916665,6075.671223958333,1000.0,257.9089390100693,3542.775305781597,3542.775305781597,False,0.62555791857274,0.5831084624545335,True,True,False,322,3.6766471924721724,0.9693343742158526,45608.2109375,72908.0546875
4540,9,5,51,2,4.0,383.76605224609375,1535.064208984375,3802.2978515625,6075.671223958333,0.0,0.0,3802.2978515625,3802.2978515625,False,0.625823503511647,0.625823503511647,True,True,False,323,3.681988310478543,0.9287575324368686,45627.57421875,72908.0546875
4772,6,7,72,3,4.0,479.7154541015625,1918.86181640625,3812.255859375,6075.671223958333,0.0,0.0,3812.255859375,3812.255859375,False,0.6274625006603459,0.6274625006603459,True,True,False,324,3.6886648177799053,1.118373449772397,45747.0703125,72908.0546875
4128,10,2,21,2,5.0,609.01708984375,3045.08544921875,3813.7337239583335,6075.671223958333,0.0,0.0,3813.7337239583335,3813.7337239583335,False,0.6277057436747977,0.6277057436747977,True,True,False,325,3.699259919032718,0.9397868531893845,45764.8046875,72908.0546875
4128,5,2,21,2,3.0,609.01708984375,1827.05126953125,3815.552734375,6075.671223958333,1860.0,544.1495912834272,3271.403143091573,3271.403143091573,False,0.6280051361780479,0.5384430826657266,True,True,False,326,3.7056169797844056,1.1393925676534509,45786.6328125,72908.0546875
4367,11,3,32,3,5.0,74.02474212646484,370.12371826171875,3818.1012369791665,6075.671223958333,0.0,0.0,3818.1012369791665,3818.1012369791665,False,0.628424596433586,0.628424596433586,True,True,False,327,3.7069047920105147,1.278676830997496,45817.21484375,72908.0546875
4081,7,1,12,3,4.0,797.5663452148438,3190.265380859375,3818.5227864583335,6075.671223958333,0.0,0.0,3818.5227864583335,3818.5227864583335,False,0.6284939796282368,0.6284939796282368,True,True,False,328,3.718005033792636,0.9608861598989138,45822.2734375,72908.0546875
4791,3,7,72,3,3.0,369.5142822265625,1108.5428466796875,3829.2828776041665,6075.671223958333,500.0,192.61740694652823,3636.6654706576383,3636.6654706576383,False,0.6302649923689202,0.5985619261814386,True,True,False,329,3.7218621090371635,0.865273130340366,45951.39453125,72908.0546875
4561,12,5,51,2,6.0,1038.7059326171875,6232.2353515625,3840.0947265625,6075.671223958333,0.0,0.0,3840.0947265625,3840.0947265625,False,0.632044523972885,0.632044523972885,True,True,False,330,3.7435466120444945,0.862117829135755,46081.13671875,72908.0546875
4354,12,3,32,3,8.0,364.6757507324219,2917.406005859375,3841.8076171875,6075.671223958333,500.0,50.412004324434854,3791.3956128630653,3791.3956128630653,False,0.6323264501275204,0.6240290945817424,True,True,False,331,3.753697464144745,1.2397840720192523,46101.69140625,72908.0546875
4666,8,6,62,3,5.0,364.81036376953125,1824.0517578125,3844.583984375,6075.671223958333,0.0,0.0,3844.583984375,3844.583984375,False,0.6327834148125995,0.6327834148125995,True,True,False,332,3.7600440883648805,1.4033116702732342,46135.0078125,72908.0546875
4354,10,3,32,3,6.0,364.6757507324219,2188.054443359375,3845.5621744791665,6075.671223958333,200.0,29.660340244129227,3815.9018342350373,3815.9018342350373,False,0.6329444159708434,0.6280625948270052,True,True,False,333,3.767657227227702,1.1238351636890314,46146.74609375,72908.0546875
4516,8,5,51,2,5.0,741.2429809570312,3706.21484375,3846.1207682291665,6075.671223958333,2000.0,412.09083071705,3434.0299375121167,3434.0299375121167,False,0.6330363554009754,0.5652099679078466,True,True,False,334,3.7805526688135145,0.9706597919298239,46153.44921875,72908.0546875
4095,11,1,12,3,7.0,578.4989013671875,4049.4921875,3848.2350260416665,6075.671223958333,300.0,47.279692421748,3800.9553336199183,3800.9553336199183,False,0.6333843429293595,0.6256025373182678,True,True,False,335,3.7946425130771773,0.9064598490794996,46178.8203125,72908.0546875
4678,10,6,62,3,6.0,344.91461181640625,2069.48779296875,3849.6305338541665,6075.671223958333,0.0,0.0,3849.6305338541665,3849.6305338541665,False,0.6336140307714201,0.6336140307714201,True,True,False,336,3.8018431099318857,1.0365420676824328,46195.56640625,72908.0546875
4406,3,4,41,2,2.0,692.3424072265625,1384.684814453125,3852.2470703125,6075.671223958333,0.0,0.0,3852.2470703125,3852.2470703125,False,0.634044688778064,0.634044688778064,True,True,False,337,3.806660996344934,1.2412865943000497,46226.96484375,72908.0546875
4139,7,2,21,2,5.0,701.7333984375,3508.6669921875,3857.3714192708335,6075.671223958333,0.0,0.0,3857.3714192708335,3857.3714192708335,False,0.634888109820685,0.634888109820685,True,True,False,338,3.818869087928757,0.9354146602852011,46288.45703125,72908.0546875
4059,12,1,11,2,7.0,1025.5889892578125,7179.123046875,3858.5322265625,6075.671223958333,720.0,106.57031267609379,3751.9619138864064,3751.9619138864064,False,0.6350791681003182,0.6175386678415398,True,True,False,339,3.843848201604387,0.9651575591202719,46302.38671875,72908.0546875
4035,7,1,11,2,5.0,1131.4052734375,5657.0263671875,3862.07421875,6075.671223958333,0.0,0.0,3862.07421875,3862.07421875,False,0.635662147668655,0.635662147668655,True,True,False,340,3.863531316626844,0.8884724906105899,46344.890625,72908.0546875
4784,10,7,72,3,7.0,431.4320068359375,3020.02392578125,3867.3401692708335,6075.671223958333,2900.0,368.0418813365701,3499.2982879342635,3499.2982879342635,False,0.6365288750353479,0.5759525423520945,True,True,False,341,3.8740392185603616,1.125648289757694,46408.08203125,72908.0546875
4133,8,2,21,2,5.0,251.87550354003906,1259.3775634765625,3871.2848307291665,6075.671223958333,0.0,0.0,3871.2848307291665,3871.2848307291665,False,0.6371781302884595,0.6371781302884595,True,True,False,342,3.8784211096511276,0.7877494603013309,46455.41796875,72908.0546875
4384,4,3,32,3,2.0,401.9200744628906,803.8401489257812,3871.6565755208335,6075.671223958333,0.0,0.0,3871.6565755208335,3871.6565755208335,False,0.6372393160863679,0.6372393160863679,True,True,False,343,3.881217999233037,1.0845543871006644,46459.87890625,72908.0546875
4757,10,7,72,3,6.0,531.0527954101562,3186.31689453125,3872.1171875,6075.671223958333,1120.0,156.95797779757086,3715.159209702429,3715.159209702429,False,0.6373151286117972,0.6114812788177801,True,True,False,344,3.892304502611709,1.189277979278066,46465.40625,72908.0546875
4719,12,7,71,2,9.0,530.7352294921875,4776.6171875,3874.31640625,6075.671223958333,150.0,15.813951356865205,3858.5024548931347,3858.5024548931347,False,0.6376770999346244,0.6350742679554177,True,True,False,345,3.908924312988614,1.0539217106818328,46491.796875,72908.0546875
4604,11,5,52,3,10.0,917.0647583007812,9170.6474609375,3876.634765625,6075.671223958333,450.0,58.867509786939216,3817.767255838061,3817.767255838061,False,0.6380586807163261,0.6283696261876995,True,True,False,346,3.9408327569462083,0.7644284625401979,46519.6171875,72908.0546875
4788,8,7,72,3,5.0,401.2020263671875,2006.0101318359375,3883.6126302083335,6075.671223958333,1620.0,289.17428674405716,3594.4383434642764,3594.4383434642764,False,0.639207173504385,0.5916117266665526,True,True,False,347,3.947812488981781,1.1204315696532396,46603.3515625,72908.0546875
4036,5,1,11,2,4.0,921.8699951171875,3687.47998046875,3884.7532552083335,6075.671223958333,0.0,0.0,3884.7532552083335,3884.7532552083335,False,0.6393949099631161,0.6393949099631161,True,True,False,348,3.9606427442939305,1.0226168116578158,46617.0390625,72908.0546875
4386,10,3,32,3,6.0,490.7671203613281,2944.602783203125,3884.9755859375,6075.671223958333,0.0,0.0,3884.9755859375,3884.9755859375,False,0.6394315035707968,0.6394315035707968,True,True,False,349,3.9708882251376143,1.0683680989828925,46619.70703125,72908.0546875
4005,3,1,11,2,3.0,1006.841064453125,3020.523193359375,3888.7249348958335,6075.671223958333,10.0,3.5408616207555705,3885.184073275078,3885.184073275078,False,0.640048612170016,0.6394658186826409,True,True,False,350,3.9813978642278154,0.9413904553045048,46664.69921875,72908.0546875
4770,5,7,72,3,4.0,113.24810028076172,452.9924011230469,3895.2789713541665,6075.671223958333,500.0,116.22730083560926,3779.0516705185573,3779.0516705185573,False,0.6411273467191286,0.6219973943975995,True,True,False,351,3.982974010591092,1.075478816950234,46743.34765625,72908.0546875
4686,10,6,62,3,4.0,362.05322265625,1448.212890625,3898.2600911458335,6075.671223958333,800.0,187.93432389423148,3710.325767251602,3710.325767251602,False,0.6416180118130381,0.6106857383297157,True,True,False,352,3.988012937237875,1.0642015564573453,46779.12109375,72908.0546875
4138,6,2,21,2,4.0,772.6256713867188,3090.502685546875,3899.0179036458335,6075.671223958333,800.0,246.33674459011903,3652.6811590557145,3652.6811590557145,False,0.6417427408301403,0.6011979622353516,True,True,False,353,3.9987660636842484,0.8118967405077185,46788.21484375,72908.0546875
4688,4,6,62,3,4.0,302.91668701171875,1211.666748046875,3899.056640625,6075.671223958333,0.0,0.0,3899.056640625,3899.056640625,False,0.6417491165831621,0.6417491165831621,True,True,False,354,4.002981949279024,0.8333333243138307,46788.6796875,72908.0546875
4225,12,2,22,3,9.0,211.8972930908203,1907.07568359375,3899.189453125,6075.671223958333,1300.0,163.62618020619996,3735.5632729188,3735.5632729188,False,0.641770976307809,0.6148396012918322,True,True,False,355,4.009617447790121,0.8827709860513587,46790.2734375,72908.0546875
4169,7,2,21,2,6.0,378.02532958984375,2268.15185546875,3909.5354817708335,6075.671223958333,3000.0,636.5827374603166,3272.952744310517,3272.952744310517,False,0.6434738381422407,0.5386981328752958,True,True,False,356,4.017509278402497,0.7854438560410525,46914.42578125,72908.0546875
4743,11,7,71,2,5.0,337.28192138671875,1686.40966796875,3909.7809244791665,6075.671223958333,0.0,0.0,3909.7809244791665,3909.7809244791665,False,0.6435142357706319,0.6435142357706319,True,True,False,357,4.023376989336663,0.965877629254728,46917.37109375,72908.0546875
4761,2,7,72,3,2.0,257.1041259765625,514.208251953125,3909.8111979166665,6075.671223958333,0.0,0.0,3909.8111979166665,3909.8111979166665,False,0.6435192185019852,0.6435192185019852,True,True,False,358,4.025166130753326,0.9663006004153166,46917.734375,72908.0546875
4114,1,1,12,3,2.0,780.8422241210938,1561.6844482421875,3909.9791666666665,6075.671223958333,0.0,0.0,3909.9791666666665,3909.9791666666665,False,0.6435468646243326,0.6435468646243326,True,True,False,359,4.030599871490656,0.8503156118891307,46919.75,72908.0546875
4761,11,7,72,3,7.0,257.1041259765625,1799.7288818359375,3913.8030598958335,6075.671223958333,0.0,0.0,3913.8030598958335,3913.8030598958335,False,0.6441762425297874,0.6441762425297874,True,True,False,360,4.036861866448977,1.134130982772439,46965.63671875,72908.0546875
4188,10,2,22,3,6.0,504.1839599609375,3025.103759765625,3917.765625,6075.671223958333,1350.0,270.862547756099,3646.903077243901,3646.903077243901,False,0.6448284445595057,0.6002469427349829,True,True,False,361,4.047387443208474,0.8306796264893869,47013.1875,72908.0546875
4558,6,5,51,2,4.0,629.7431030273438,2518.972412109375,3920.7242838541665,6075.671223958333,0.0,0.0,3920.7242838541665,3920.7242838541665,False,0.6453154127882176,0.6453154127882176,True,True,False,362,4.056151981414188,0.9190977820475374,47048.69140625,72908.0546875
4038,12,1,11,2,6.0,875.5263061523438,5253.15771484375,3920.951171875,6075.671223958333,100.0,17.670003283191164,3903.2811685918086,3903.2811685918086,False,0.6453527564844891,0.6424444353078078,True,True,False,363,4.074429871744012,0.9432180854499934,47051.4140625,72908.0546875
4155,5,2,21,2,3.0,637.9713134765625,1913.9139404296875,3923.4430338541665,6075.671223958333,100.0,39.25091564876964,3884.192118205397,3884.192118205397,False,0.6457628942103983,0.6393025519367759,True,True,False,364,4.0810891633554265,0.8492370886735786,47081.31640625,72908.0546875
4753,8,7,71,2,5.0,495.8542175292969,2479.27099609375,3926.3151041666665,6075.671223958333,450.0,144.21934650680961,3782.095757659857,3782.095757659857,False,0.6462356107558846,0.6224984233422363,True,True,False,365,4.089715564050853,0.6240494231871343,47115.78125,72908.0546875
4051,5,1,11,2,3.0,964.09912109375,2892.29736328125,3928.7086588541665,6075.671223958333,300.0,103.76718454188251,3824.941474312284,3824.941474312284,False,0.6466295679993348,0.6295504370330812,True,True,False,366,4.099779052884991,0.9636958007628895,47144.50390625,72908.0546875
4127,10,2,21,2,6.0,2453.31396484375,14719.8837890625,3928.9817708333335,6075.671223958333,350.0,68.99736499832613,3859.9844058350072,3859.9844058350072,False,0.6466745197370276,0.6353181835471681,True,True,False,367,4.150995566107885,0.8454429141569173,47147.78125,72908.0546875
4587,6,5,52,3,3.0,615.8511962890625,1847.5535888671875,3929.7535807291665,6075.671223958333,300.0,93.45927962262766,3836.294301106539,3836.294301106539,False,0.6468015525976586,0.6314190086485905,True,True,False,368,4.157423962837792,1.0699847078190912,47157.04296875,72908.0546875
4556,1,5,51,2,2.0,590.6329956054688,1181.2659912109375,3930.751953125,6075.671223958333,300.0,187.40950568482444,3743.3424474401754,3743.3424474401754,False,0.6469658755768047,0.6161199823780733,True,True,False,369,4.161534071730334,0.8003862955183405,47169.0234375,72908.0546875
4117,2,1,12,3,2.0,528.0997924804688,1056.1995849609375,3931.0179036458335,6075.671223958333,0.0,0.0,3931.0179036458335,3931.0179036458335,False,0.6470096486038548,0.6470096486038548,True,True,False,370,4.165209023298183,0.8847958933633387,47172.21484375,72908.0546875
4260,1,3,30,1,2.0,626.952880859375,1253.90576171875,3931.2623697916665,6075.671223958333,0.0,0.0,3931.2623697916665,3931.2623697916665,False,0.6470498854989766,0.6470498854989766,True,True,False,371,4.169571875746315,1.1148207153907317,47175.1484375,72908.0546875
4173,12,2,21,2,14.0,876.705810546875,12273.880859375,3938.7724609375,6075.671223958333,560.0,49.24849937711559,3889.5239615603846,3889.5239615603846,False,0.6482859779188921,0.6401801246622325,True,True,False,372,4.212277741522069,0.8122074886729825,47265.26953125,72908.0546875
4688,7,6,62,3,5.0,302.91668701171875,1514.58349609375,3939.8854166666665,6075.671223958333,110.0,15.326360009968653,3924.559056656698,3924.559056656698,False,0.6484691602683217,0.645946581372095,True,True,False,373,4.217547598727905,1.4354354188268215,47278.625,72908.0546875
4460,12,4,42,3,6.0,395.5438232421875,2373.262939453125,3940.1048177083335,6075.671223958333,0.0,0.0,3940.1048177083335,3940.1048177083335,False,0.6485052716761941,0.6485052716761941,True,True,False,374,4.22580515391392,0.9660802337004217,47281.2578125,72908.0546875
4621,12,5,52,3,6.0,777.8907470703125,4667.3447265625,3943.1536458333335,6075.671223958333,0.0,0.0,3943.1536458333335,3943.1536458333335,False,0.6490070809434529,0.6490070809434529,True,True,False,375,4.242044760579933,0.9757242176833645,47317.84375,72908.0546875
4794,9,7,72,3,5.0,419.03076171875,2095.15380859375,3944.931640625,6075.671223958333,740.0,165.19398669000728,3779.7376539349925,3779.7376539349925,False,0.6492997226493858,0.6221103010034952,True,True,False,376,4.249334660030197,0.8959163887589174,47339.1796875,72908.0546875
4543,3,5,51,2,3.0,903.896240234375,2711.688720703125,3946.1907552083335,6075.671223958333,30.0,11.11170859411695,3935.0790466142166,3935.0790466142166,False,0.6495069614114782,0.6476780756498031,True,True,False,377,4.258769737318203,0.8999516064788147,47354.2890625,72908.0546875
4600,12,5,52,3,10.0,699.4436645507812,6994.4365234375,3948.6663411458335,6075.671223958333,5200.0,616.4845389931509,3332.1818021526824,3332.1818021526824,False,0.6499144202495631,0.5484466949121298,True,True,False,378,4.283106250827603,0.8434923621106046,47383.99609375,72908.0546875
4707,6,7,71,2,4.0,2423.00732421875,9692.029296875,3948.81640625,6075.671223958333,0.0,0.0,3948.81640625,3948.81640625,False,0.6499391195953037,0.6499391195953037,True,True,False,379,4.316828796042866,1.0200172968884045,47385.796875,72908.0546875
4456,12,4,41,2,8.0,580.8173217773438,4646.53857421875,3949.1334635416665,6075.671223958333,1300.0,145.76315172699753,3803.370311814669,3803.370311814669,False,0.6499913043301221,0.6260000206753703,True,True,False,380,4.332996009571004,1.1148222172387519,47389.6015625,72908.0546875
4610,9,5,52,3,4.0,540.3654174804688,2161.461669921875,3952.6962890625,6075.671223958333,750.0,193.72063584294858,3758.9756532195515,3758.9756532195515,False,0.6505777128748742,0.6186930652858069,True,True,False,381,4.340516621267721,0.9678886257218786,47432.35546875,72908.0546875
